A3,1.0.0,Accurate, Adaptable, and Accessible Error Metrics for Predictive Models
LTRCtrees,0.5.0,Survival Trees to Fit Left-Truncated and Right-Censored and Interval-Censored Survival Data
ltsa,1.4.6,Linear Time Series Analysis 
ltsbase,1.0.1,Ridge and Liu Estimates based on LTS (Least Trimmed Squares) Method
ltsk,1.0.4,Local Time Space Kriging 
ltxsparklines,1.1.2,Lightweight Sparklines for a LaTeX Document 
lubridate,1.6.0,Make Dealing with Dates a Little Easier 
luca,1.0-5,Likelihood inference from case-control data Under Covariate Assumptions (LUCA)
lucid,1.4,Printing Floating Point Numbers in a Human-Friendly Format 
lucr,0.2.0,Currency Formatting and Conversion 
ludic,0.1.5,Linkage Using Diagnosis Codes 
lulcc,1.0.2,Land Use Change Modelling in R 
lumendb,0.2.2,Lumen Database API Client 
Luminescence,0.7.4,Comprehensive Luminescence Dating Data Analysis 
LumReader,0.1.0,TL/OSL Reader Simulator 
lunar,0.1-04,Lunar Phase &amp; Distance, Seasons and Other Environmental Factors 
luzlogr,0.2.0,Lightweight Logging for R Scripts 
lvm4net,0.2,Latent Variable Models for Networks 
LVMMCOR,0.01.1,A Latent Variable Model for Mixed Continuous and Ordinal Responses
lvnet,0.3.1,Latent Variable Network Modeling 
lvplot,0.2.0,Letter Value 'Boxplots' 
LW1949,1.1.0,An Automated Approach to Evaluating Dose-Effect Experiments Following Litchfield and Wilcoxon (1949)
lxb,1.5,Fast LXB File Reader 
lymphclon,1.3.0,Accurate Estimation of Clonal Coincidences and Abundances from Biological Replicates
LZeroSpikeInference,1.0.1,Exact Spike Train Inference via L0 Optimization 
m2b,1.0,Movement to Behaviour Inference using Random Forest 
M3,0.3,Reading M3 files 
M4comp,0.0.1,Data from the M4 Time Series Forecasting Competition 
m4fe,0.1,Models for Financial Economics 
maboost,1.0-0,Binary and Multiclass Boosting Algorithms 
MAc,1.1,Meta-Analysis with Correlations 
macc,1.0.0,Mediation Analysis of Causality under Confounding 
machina,0.1.6,Machina Time Series Generation and Backtesting 
machQA,0.1.4,QA Machina Indicators 
macleish,0.3.0,Retrieve Data from MacLeish Field Station 
MAclinical,1.0-5,Class prediction based on microarray data and clinical parameters
MAd,0.8-2,Meta-Analysis with Mean Differences 
mada,0.5.7,Meta-Analysis of Diagnostic Accuracy 
maddison,0.1,Maddison Project Database 
madness,0.2.2,Automatic Differentiation of Multivariate Operations 
MADPop,1.1,MHC Allele-Based Differencing Between Populations 
madr,1.0.0,Model Averaged Double Robust Estimation 
mads,0.1.5,Multi-Analysis Distance Sampling 
madsim,1.2.1,A Flexible Microarray Data Simulation Model 
Maeswrap,1.7,Wrapper Functions for MAESTRA/MAESPA 
mafs,0.0.2,Multiple Automatic Forecast Selection 
magclass,4.39,Data Class and Tools for Handling Spatial-Temporal Data 
magic,1.5-6,create and investigate magic squares 
magicaxis,2.0.1,Pretty Scientific Plotting with Minor-Tick and Log Minor-Tick Support
magicfor,0.1.0,Magic Functions to Obtain Results from for Loops 
magick,0.4,Advanced Image-Processing in R 
MAGNAMWAR,1.0.0,A Pipeline for Meta-Genome Wide Association 
MagneticMap,1.0,Magnetic Laplacian Matrix and Magnetic Eigenmap Visualization 
magree,1.0,Implements the O'Connell-Dobson-Schouten Estimators of Agreement for Multiple Observers
magrittr,1.5,A Forward-Pipe Operator for R 
maGUI,2.2,A Graphical User Interface for Microarray Data Analysis and Annotation
mail,1.0,Sending Email Notifications from R 
mailR,0.4.1,A Utility to Send Emails from R 
MAINT.Data,1.0.1,Model and Analyse Interval Data 
makedummies,1.0,Create Dummy Variables from Categorical Data 
MakefileR,1.0,Create 'Makefiles' Using R 
makeFlow,1.0.2,Visualizing Sequential Classifications 
makeProject,1.0,Creates an empty package framework for the LCFD format 
malani,1.0,Machine Learning Assisted Network Inference 
MALDIquant,1.16.2,Quantitative Analysis of Mass Spectrometry Data 
MALDIquantForeign,0.10,Import/Export Routines for MALDIquant 
mallet,1.0,A wrapper around the Java machine learning tool MALLET 
MAMS,1.01,Designing Multi-Arm Multi-Stage Studies 
MAMSE,0.2-1,Calculation of Minimum Averaged Mean Squared Error (MAMSE) Weights
managelocalrepo,0.1.5,Manage a CRAN-Style Local Repository 
MANCIE,1.4,Matrix Analysis and Normalization by Concordant Information Enhancement
mangoTraining,1.0-7,Mango Solutions Training Datasets 
Mangrove,1.21,Risk Prediction on Trees 
manhattanly,0.2.0,Interactive Q-Q and Manhattan Plots Using 'plotly.js' 
manifestoR,1.2.4,Access and Process Data and Documents of the Manifesto Project 
ManifoldOptim,0.1.3,An R Interface to the 'ROPTLIB' Library for Riemannian Manifold Optimization
manipulate,1.0.1,Interactive Plots for RStudio 
manipulateWidget,0.6.0,Add Even More Interactivity to Interactive Charts 
ManlyMix,0.1.7,Manly Mixture Modeling and Model-Based Clustering 
MANOVA.RM,0.0.5,Analysis of Multivariate Data and Repeated Measures Designs 
ManyTests,1.2,Multiple Testing Procedures of Cox (2011) and Wong and Cox (2007)
Map2NCBI,1.1,Mapping Markers to the Nearest Genomic Feature 
MAPA,2.0.1,Multiple Aggregation Prediction Algorithm 
mapdata,2.2-6,Extra Map Databases 
mapfit,0.9.7,A Tool for PH/MAP Parameter Estimation 
MapGAM,1.0,Mapping Smoothed Effect Estimates from Individual-Level Data 
MAPLES,1.0,Smoothed age profile estimation 
mapmisc,1.5.0,Utilities for Producing Maps 
mapplots,1.5,Data Visualisation on Maps 
mapproj,1.2-4,Map Projections 
mapr,0.3.4,Visualize Species Occurrence Data 
maps,3.1.1,Draw Geographical Maps 
mapStats,2.4,Geographic Display of Survey Data Statistics 
maptools,0.9-2,Tools for Reading and Handling Spatial Objects 
maptpx,1.9-2,MAP Estimation of Topic Models 
maptree,1.4-7,Mapping, pruning, and graphing tree models 
mapview,2.0.1,Interactive Viewing of Spatial Objects in R 
mAr,1.1-2,Multivariate AutoRegressive analysis 
MAR1,1.0,Multivariate Autoregressive Modeling for Analysis of Community Time-Series Data
mar1s,2.1,Multiplicative AR(1) with Seasonal Processes 
march,1.4,Markov Chains 
marcher,0.0-2,Migration and Range Change Estimation in R 
marelac,2.1.6,Tools for Aquatic Sciences 
MareyMap,1.3.3,Estimation of Meiotic Recombination Rates Using Marey Maps 
marg,1.2-2,Approximate marginal inference for regression-scale models 
margins,0.3.0,Marginal Effects for Model Objects 
marima,2.2,Multivariate ARIMA and ARIMA-X Analysis 
marinespeed,0.1.0,Benchmark Data Sets and Functions for Marine Species Distribution Modelling
markdown,0.8,'Markdown' Rendering for R 
marked,1.1.13,Mark-Recapture Analysis for Survival and Abundance Estimation 
maRketSim,0.9.2,Market simulator for R 
markmyassignment,0.6.1,Automatic Marking of R Assignments 
markophylo,1.0.4,Markov Chain Models for Phylogenetic Trees 
markovchain,0.6.9.3,Easy Handling Discrete Time Markov Chains 
MarkowitzR,0.9900.0,Statistical Significance of the Markowitz Portfolio 
marl,1.0,Multivariate Analysis Based on Relative Likelihoods 
marmap,0.9.6,Import, Plot and Analyze Bathymetric and Topographic Data 
marqLevAlg,1.1,An algorithm for least-squares curve fitting 
MARSS,3.9,Multivariate Autoregressive State-Space Modeling 
maSAE,0.1-5,Mandallaz' Model-Assisted Small Area Estimators 
mason,0.2.5,Build Data Structures for Common Statistical Analysis 
MASS,7.3-47,Support Functions and Datasets for Venables and Ripley's MASS 
MASSTIMATE,1.3,Body Mass Estimation Equations for Vertebrates 
MasterBayes,2.54,ML and MCMC Methods for Pedigree Reconstruction and Analysis 
MAT,2.2,Multidimensional Adaptive Testing 
MATA,0.3,Model-Averaged Tail Area Wald (MATA-Wald) Confidence Interval 
Matching,4.9-2,Multivariate and Propensity Score Matching with Balance Optimization
MatchingFrontier,1.0.0,Computation of the Balance - Sample Size Frontier in Matching Methods for Causal Inference
matchingMarkets,0.3-3,Analysis of Stable Matchings 
matchingR,1.2.1,Matching Algorithms in R and C++ 
MatchIt,3.0.1,Nonparametric Preprocessing for Parametric Casual Inference 
MatchItSE,1.0,Calculates SE for Matched Samples from 'MatchIt' 
MatchLinReg,0.7.0,Combining Matching and Linear Regression for Causal Inference 
matchMulti,1.1.5,Optimal Multilevel Matching using a Network Algorithm 
matconv,0.3.2,A Code Converter from the Matlab/Octave Language to R 
mateable,0.3.1,Tools to Assess Mating Potential in Space and Time 
mathgraph,0.9-11,Directed and undirected graphs 
matie,1.2,Measuring Association and Testing Independence Efficiently 
matlab,1.0.2,MATLAB emulation package 
matlabr,1.1.3,An Interface for MATLAB using System Calls 
matlib,0.8.1,Matrix Functions for Teaching and Learning Linear Algebra and Multivariate Statistics
matpow,0.1.1,matrix powers 
matR,0.9,Metagenomics Analysis Tools for R 
Matrix,1.2-10,Sparse and Dense Matrix Classes and Methods 
Matrix.utils,0.9.5,Data.frame-Like Operations on Sparse and Dense Matrix Objects 
matrixcalc,1.0-3,Collection of functions for matrix calculations 
MatrixCorrelation,0.9.1,Matrix Correlation Coefficients 
MatrixEQTL,2.1.1,Matrix eQTL: Ultra fast eQTL analysis via large matrix operations
matrixLaplacian,1.0,Normalized Laplacian Matrix and Laplacian Map 
MatrixLDA,0.1,Penalized Matrix-Normal Linear Discriminant Analysis 
MatrixModels,0.4-1,Modelling with Sparse And Dense Matrices 
matrixpls,1.0.5,Matrix-Based Partial Least Squares Estimation 
matrixStats,0.52.2,Functions that Apply to Rows and Columns of Matrices (and to Vectors)
MATTOOLS,1.1,Modern Calibration Functions for the Modern Analog Technique (MAT)
MAVE,1.1.5,Methods for Dimension Reduction 
MAVIS,1.1.2,Meta Analysis via Shiny 
MAVTgsa,1.3,Three methods to identify differentially expressed gene sets, ordinary least square test, Multivariate Analysis Of Variance
MaXact,0.2.1,Exact max-type Cochran-Armitage trend test(CATT) 
maxent,1.3.3.1,Low-memory Multinomial Logistic Regression with Support for Text Classification
maxLik,1.3-4,Maximum Likelihood Estimation and Related Tools 
maxlike,0.1-7,Model Species Distributions by Estimating the Probability of Occurrence Using Presence-Only Data
maxmatching,0.1.0,Maximum Matching for General Weighted Graph 
maxnet,0.1.2,Fitting 'Maxent' Species Distribution Models with 'glmnet' 
MaxPro,3.1-2,Maximum Projection Designs 
MaxSkew,1.1,Orthogonal Data Projections with Maximal Skewness 
maxstat,0.7-25,Maximally Selected Rank Statistics 
MazamaSpatialUtils,0.4.9,Spatial Data Download and Utility Functions 
mazeGen,0.1.2,Elithorn Maze Generator 
MBA,0.0-9,Multilevel B-Spline Approximation 
mbbefd,0.8.8,Maxwell Boltzmann Bose Einstein Fermi Dirac Distribution and Destruction Rate Modelling
MBC,0.10-2,Multivariate Bias Correction of Climate Model Outputs 
MBCluster.Seq,1.0,Model-Based Clustering for RNA-seq Data 
mbclusterwise,1.0,Clusterwise Multiblock Analyses 
MBESS,4.2.0,The MBESS R Package 
mbest,0.5,Moment-Based Estimation for Hierarchical Models 
mbgraphic,1.0.0,Measure Based Graphic Selection 
MBHdesign,1.0.63,Spatial Designs for Ecological and Environmental Surveys 
MBI,1.0,(M)ultiple-site (B)iodiversity (I)ndices Calculator 
mblm,0.12,Median-Based Linear Models 
MBmca,0.0.3-5,Nucleic Acid Melting Curve Analysis on Microbead Surfaces with R 
mbmdr,2.6,Model Based Multifactor Dimensionality Reduction 
mboost,2.8-0,Model-Based Boosting 
mbrglm,0.0.1,Median Bias Reduction in Binomial-Response GLMs 
MBSGS,1.0.0,Multivariate Bayesian Sparse Group Selection with Spike and Slab 
MBTAr,1.0.1,Access Data from the Massachusetts Bay Transit Authority (MBTA) Web API
mBvs,1.0,Multivariate Bayesian Variable Selection Method Exploiting Dependence among Outcomes
mc2d,0.1-18,Tools for Two-Dimensional Monte-Carlo Simulations 
MC2toPath,0.0.16,Translates information from netcdf files with MC2 output into inter-PVT transitions
MCAvariants,2.0,Multiple Correspondence Analysis Variants 
mcbiopi,1.1.2,Matrix Computation Based Identification Of Prime Implicants 
mcc,1.0,Moment Corrected Correlation 
mcclust,1.0,Process an MCMC Sample of Clusterings 
MCDA,0.0.16,Functions to Support the Multicriteria Decision Aiding Process 
MCDM,1.2,Multi-Criteria Decision Making Methods for Crisp Data 
mcemGLM,1.1,Maximum Likelihood Estimation for Generalized Linear Mixed Models
mcga,3.0.1,Machine Coded Genetic Algorithms for Real-Valued Optimization Problems
mcgfa,1.0.0,Mixtures of Contaminated Gaussian Factor Analyzers 
mcgibbsit,1.1.0,Warnes and Raftery's MCGibbsit MCMC diagnostic 
mcglm,0.3.0,Multivariate Covariance Generalized Linear Models 
mcGlobaloptim,0.1,Global optimization using Monte Carlo and Quasi Monte Carlo simulation
mcheatmaps,1.0.0,Multiple matrices heatmap visualization 
MChtest,1.0-2,Monte Carlo hypothesis tests with Sequential Stopping 
MCI,1.3.0,Multiplicative Competitive Interaction (MCI) Model 
mcIRT,0.41,IRT models for multiple choice items (mcIRT) 
MCL,1.0,Markov Cluster Algorithm 
mclcar,0.1-8,Estimating Conditional Auto-Regressive (CAR) Models using Monte Carlo Likelihood Methods
mcll,1.2,Monte Carlo Local Likelihood Estimation 
mclogit,0.4.4,Mixed Conditional Logit Models 
mclust,5.3,Gaussian Mixture Modelling for Model-Based Clustering, Classification, and Density Estimation
mcmc,0.9-5,Markov Chain Monte Carlo 
MCMC.OTU,1.0.10,Bayesian Analysis of Multivariate Counts Data in DNA Metabarcoding and Ecology
MCMC.qpcr,1.2.3,Bayesian Analysis of qRT-PCR Data 
MCMC4Extremes,1.1,Posterior Distribution of Extreme Value Models in R 
MCMCglmm,2.24,MCMC Generalised Linear Mixed Models 
MCMCpack,1.3-9,Markov Chain Monte Carlo (MCMC) Package 
mcmcplots,0.4.2,Create Plots from MCMC Output 
MCMCprecision,0.3.6,Precision of Discrete Parameters in Transdimensional MCMC 
mcmcse,1.2-1,Monte Carlo Standard Errors for MCMC 
MCMCvis,0.7.1,Tools to Visualize, Manipulate, and Summarize MCMC Output 
mco,1.0-15.1,Multiple Criteria Optimization Algorithms and Related Functions 
Mcomp,2.6,Data from the M-Competitions 
MConjoint,0.1,Conjoint Analysis through Averaging of Multiple Analyses 
mcPAFit,0.1.3,Estimating Preferential Attachment from a Single Network Snapshot by Markov Chain Monte Carlo
MCPAN,1.1-20,Multiple Comparisons Using Normal Approximation 
mcparallelDo,1.1.0,A Simplified Interface for Running Commands on Parallel Processes
MCPerm,1.1.4,A Monte Carlo permutation method for multiple test correlation 
MCPMod,1.0-9,Design and Analysis of Dose-Finding Studies 
mcprofile,0.2-3,Testing Generalized Linear Hypotheses for Generalized Linear Model Parameters by Profile Deviance
mcr,1.2.1,Method Comparison Regression 
MCS,0.1.1,Model Confidence Set Procedure 
mcsm,1.0,Functions for Monte Carlo Methods with R 
McSpatial,2.0,Nonparametric spatial data analysis 
mctest,1.1,Multicollinearity Diagnostic Measures 
MCTM,1.0,Markov Chains Transition Matrices 
md,1.0.4,Selecting Bandwidth for Kernel Density Estimator with Minimum Distance Method
md.log,0.1.1,Produces Markdown Log File with a Built-in Function Call 
mda,0.4-9,Mixture and Flexible Discriminant Analysis 
mdatools,0.8.2,Multivariate Data Analysis for Chemometrics 
mded,0.1-2,Measuring the Difference Between Two Empirical Distributions 
mdftracks,0.2.0,Read and Write 'MTrackJ Data Files' 
mdhglm,1.6,Multivariate Double Hierarchical Generalized Linear Models 
MDimNormn,0.8.0,Multi-Dimensional MA Normalization for Plate Effect 
MDM,1.3,Multinomial Diversity Model 
mdmb,0.2-0,Model Based Treatment of Missing Data 
MDMR,0.5.0,Multivariate Distance Matrix Regression 
mdpeer,1.0.1,Graph-Constrained Regression with Enhanced Regularization Parameters Selection
MDplot,1.0.0,Visualising Molecular Dynamics Analyses 
MDPtoolbox,4.0.3,Markov Decision Processes Toolbox 
MDR,1.2,Detect gene-gene interactions using multifactor dimensionality reduction
mdscore,0.1-3,Improved Score Tests for Generalized Linear Models 
mdsdt,1.2,Functions for Analysis of Data with General Recognition Theory 
MDSGUI,0.1.6,A GUI for interactive MDS in R 
mdsOpt,0.1-3,Searching for Optimal MDS Procedure for Metric Data 
mdsr,0.1.3,Complement to 'Modern Data Science with R' 
MeanShift,1.1-1,Clustering via the Mean Shift Algorithm 
meanShiftR,0.50,A Computationally Efficient Mean Shift Implementation 
measurements,1.1.0,Tools for Units of Measurement 
measuRing,0.4,Detection and Control of Tree-Ring Widths on Scanned Image Sections
meboot,1.4-7,Maximum Entropy Bootstrap for Time Series 
MEclustnet,1.1,Fits the Mixture of Experts Latent Position Cluster Model to Network Data
MedDietCalc,0.1.0,Multi Calculator to Compute Scores of Adherence to Mediterranean Diet
mederrRank,0.0.8,Bayesian Methods for Identifying the Most Harmful Medication Errors
medfate,0.2.2,Mediterranean Forest Simulation 
medflex,0.6-1,Flexible Mediation Analysis Using Natural Effect Models 
MediaK,1.0,Calculate MeDiA_K Distance 
Mediana,1.0.5,Clinical Trial Simulations 
mediation,4.4.5,Causal Mediation Analysis 
medicalrisk,1.2,Medical Risk and Comorbidity Tools for ICD-9-CM Data 
medicare,0.2.1,Tools for Obtaining and Cleaning Medicare Public Use Files 
MedOr,0.1,Median Ordering Statistical R package 
medSTC,1.0.0,A max-margin supervised Sparse Topical Coding Model 
MEET,5.1.1,MEET: Motif Elements Estimation Toolkit 
mefa,3.2-7,Multivariate Data Handling in Ecology and Biogeography 
mefa4,0.3-4,Multivariate Data Handling with S4 Classes and Sparse Matrices 
